               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 597,            0.035297,            0.036922,           0.0022785,             0.86048,             0.96875,             0.98979,             0.60811,            0.036298,            0.022925,          0.00095588,           0.0040996,           0.0040996,           0.0040996
                 597,            0.035297,            0.036922,           0.0022785,             0.86048,             0.96875,             0.98979,             0.60811,            0.036298,            0.022925,          0.00095588,           0.0040996,           0.0040996,           0.0040996
                 598,            0.037917,            0.022092,           0.0014577,             0.86048,             0.96875,             0.98979,             0.60811,            0.036298,            0.022925,          0.00095588,           0.0040897,           0.0040897,           0.0040897
                 598,            0.037917,            0.022092,           0.0014577,             0.86048,             0.96875,             0.98979,             0.60811,            0.036298,            0.022925,          0.00095588,           0.0040897,           0.0040897,           0.0040897
                 599,            0.041879,            0.047075,           0.0017176,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,           0.0040798,           0.0040798,           0.0040798
                 599,            0.041879,            0.047075,           0.0017176,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,           0.0040798,           0.0040798,           0.0040798
                 600,            0.043788,            0.037119,           0.0016996,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,           0.0040699,           0.0040699,           0.0040699
                 600,            0.043788,            0.037119,           0.0016996,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,           0.0040699,           0.0040699,           0.0040699
                 601,            0.041927,            0.030414,           0.0015139,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,             0.00406,             0.00406,             0.00406
                 601,            0.041927,            0.030414,           0.0015139,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,             0.00406,             0.00406,             0.00406
                 602,            0.038352,            0.023188,           0.0018258,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,           0.0040501,           0.0040501,           0.0040501
                 602,            0.038352,            0.023188,           0.0018258,             0.74903,             0.98857,             0.95775,             0.59179,            0.036219,            0.022852,          0.00094932,           0.0040501,           0.0040501,           0.0040501
                 603,            0.036589,            0.033349,           0.0012121,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040402,           0.0040402,           0.0040402
                 603,            0.036589,            0.033349,           0.0012121,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040402,           0.0040402,           0.0040402
                 604,            0.044019,            0.033549,           0.0021179,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040303,           0.0040303,           0.0040303
                 604,            0.044019,            0.033549,           0.0021179,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040303,           0.0040303,           0.0040303
                 605,            0.041225,            0.041994,           0.0015667,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040204,           0.0040204,           0.0040204
                 605,            0.041225,            0.041994,           0.0015667,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040204,           0.0040204,           0.0040204
                 606,            0.040454,            0.030261,           0.0012003,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040105,           0.0040105,           0.0040105
                 606,            0.040454,            0.030261,           0.0012003,             0.87493,             0.94173,             0.96781,             0.55748,            0.035797,            0.023021,          0.00094525,           0.0040105,           0.0040105,           0.0040105
                 607,            0.041305,            0.034995,           0.0011646,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0040006,           0.0040006,           0.0040006
                 607,            0.041305,            0.034995,           0.0011646,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0040006,           0.0040006,           0.0040006
                 608,            0.046035,             0.04456,           0.0017645,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0039907,           0.0039907,           0.0039907
                 608,            0.046035,             0.04456,           0.0017645,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0039907,           0.0039907,           0.0039907
                 609,            0.040267,            0.027218,           0.0011854,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0039808,           0.0039808,           0.0039808
                 609,            0.040267,            0.027218,           0.0011854,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0039808,           0.0039808,           0.0039808
                 610,             0.03611,            0.038956,           0.0015204,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0039709,           0.0039709,           0.0039709
                 610,             0.03611,            0.038956,           0.0015204,             0.85473,             0.96891,             0.97433,             0.59047,            0.035034,            0.022756,          0.00094747,           0.0039709,           0.0039709,           0.0039709
                   0,             0.12092,            0.039402,            0.031015,           0.0014286,            0.055556,           0.0010401,          0.00010401,             0.12122,            0.047761,            0.031338,                 0.1,                   0,                   0
                   0,             0.12092,            0.039402,            0.031015,           0.0014286,            0.055556,           0.0010401,          0.00010401,             0.12122,            0.047761,            0.031338,                 0.1,                   0,                   0
                   0,             0.12092,            0.039402,            0.031015,           0.0014286,            0.055556,           0.0010401,          0.00010401,             0.12122,            0.047761,            0.031338,                 0.1,                   0,                   0
                   1,             0.12761,            0.058782,            0.031874,           0.0034722,             0.11111,           0.0040192,           0.0014923,             0.12731,            0.042496,            0.031831,              0.0991,          9.9901e-05,          9.9901e-05
                   1,             0.12761,            0.058782,            0.031874,           0.0034722,             0.11111,           0.0040192,           0.0014923,             0.12731,            0.042496,            0.031831,              0.0991,          9.9901e-05,          9.9901e-05
                   1,             0.12761,            0.058782,            0.031874,           0.0034722,             0.11111,           0.0040192,           0.0014923,             0.12731,            0.042496,            0.031831,              0.0991,          9.9901e-05,          9.9901e-05
                   2,             0.12773,            0.054613,             0.03216,           0.0035336,             0.11111,           0.0036602,           0.0010808,             0.12749,            0.042708,            0.031654,              0.0982,           0.0001996,           0.0001996
                   2,             0.12773,            0.054613,             0.03216,           0.0035336,             0.11111,           0.0036602,           0.0010808,             0.12749,            0.042708,            0.031654,              0.0982,           0.0001996,           0.0001996
                   2,             0.12773,            0.054613,             0.03216,           0.0035336,             0.11111,           0.0036602,           0.0010808,             0.12749,            0.042708,            0.031654,              0.0982,           0.0001996,           0.0001996
                   3,             0.12561,            0.050763,            0.031438,           0.0035714,             0.11111,           0.0041579,          0.00093688,             0.12769,            0.042549,              0.0316,            0.097299,          0.00029911,          0.00029911
                   3,             0.12561,            0.050763,            0.031438,           0.0035714,             0.11111,           0.0041579,          0.00093688,             0.12769,            0.042549,              0.0316,            0.097299,          0.00029911,          0.00029911
                   3,             0.12561,            0.050763,            0.031438,           0.0035714,             0.11111,           0.0041579,          0.00093688,             0.12769,            0.042549,              0.0316,            0.097299,          0.00029911,          0.00029911
                   4,              0.1237,            0.062024,            0.030511,           0.0017606,            0.055556,           0.0013684,          0.00027368,             0.12772,              0.0421,             0.03165,            0.096398,          0.00039842,          0.00039842
                   4,              0.1237,            0.062024,            0.030511,           0.0017606,            0.055556,           0.0013684,          0.00027368,             0.12772,              0.0421,             0.03165,            0.096398,          0.00039842,          0.00039842
                   4,              0.1237,            0.062024,            0.030511,           0.0017606,            0.055556,           0.0013684,          0.00027368,             0.12772,              0.0421,             0.03165,            0.096398,          0.00039842,          0.00039842
                   5,             0.12772,             0.05256,            0.031037,           0.0036765,             0.11111,            0.004232,          0.00091015,             0.12726,            0.041899,            0.031656,            0.095498,          0.00049752,          0.00049752
                   5,             0.12772,             0.05256,            0.031037,           0.0036765,             0.11111,            0.004232,          0.00091015,             0.12726,            0.041899,            0.031656,            0.095498,          0.00049752,          0.00049752
                   5,             0.12772,             0.05256,            0.031037,           0.0036765,             0.11111,            0.004232,          0.00091015,             0.12726,            0.041899,            0.031656,            0.095498,          0.00049752,          0.00049752
                   6,             0.12445,            0.048961,             0.03156,           0.0035336,             0.11111,           0.0047485,          0.00072693,             0.12737,            0.041683,            0.031623,            0.094596,          0.00059644,          0.00059644
                   6,             0.12445,            0.048961,             0.03156,           0.0035336,             0.11111,           0.0047485,          0.00072693,             0.12737,            0.041683,            0.031623,            0.094596,          0.00059644,          0.00059644
                   6,             0.12445,            0.048961,             0.03156,           0.0035336,             0.11111,           0.0047485,          0.00072693,             0.12737,            0.041683,            0.031623,            0.094596,          0.00059644,          0.00059644
                   7,              0.1217,            0.041151,            0.031065,           0.0034965,             0.11111,            0.016723,           0.0054153,             0.12776,            0.041351,             0.03134,            0.093695,          0.00069515,          0.00069515
                   7,              0.1217,            0.041151,            0.031065,           0.0034965,             0.11111,            0.016723,           0.0054153,             0.12776,            0.041351,             0.03134,            0.093695,          0.00069515,          0.00069515
                   7,              0.1217,            0.041151,            0.031065,           0.0034965,             0.11111,            0.016723,           0.0054153,             0.12776,            0.041351,             0.03134,            0.093695,          0.00069515,          0.00069515
                   8,             0.12679,            0.063432,            0.031201,           0.0034247,             0.11111,             0.01867,           0.0074681,             0.12796,            0.041034,            0.031288,            0.092794,          0.00079366,          0.00079366
                   8,             0.12679,            0.063432,            0.031201,           0.0034247,             0.11111,             0.01867,           0.0074681,             0.12796,            0.041034,            0.031288,            0.092794,          0.00079366,          0.00079366
                   8,             0.12679,            0.063432,            0.031201,           0.0034247,             0.11111,             0.01867,           0.0074681,             0.12796,            0.041034,            0.031288,            0.092794,          0.00079366,          0.00079366
                   9,             0.12506,            0.053776,            0.030588,            0.003367,             0.11111,            0.010452,           0.0028833,             0.12752,            0.041171,            0.031291,            0.091892,          0.00089198,          0.00089198
                   9,             0.12506,            0.053776,            0.030588,            0.003367,             0.11111,            0.010452,           0.0028833,             0.12752,            0.041171,            0.031291,            0.091892,          0.00089198,          0.00089198
                   9,             0.12506,            0.053776,            0.030588,            0.003367,             0.11111,            0.010452,           0.0028833,             0.12752,            0.041171,            0.031291,            0.091892,          0.00089198,          0.00089198
                  10,             0.12351,            0.057273,            0.032303,           0.0032787,             0.11111,             0.01141,            0.004963,             0.12697,            0.041418,             0.03127,             0.09099,           0.0009901,           0.0009901
                  10,             0.12351,            0.057273,            0.032303,           0.0032787,             0.11111,             0.01141,            0.004963,             0.12697,            0.041418,             0.03127,             0.09099,           0.0009901,           0.0009901
                  10,             0.12351,            0.057273,            0.032303,           0.0032787,             0.11111,             0.01141,            0.004963,             0.12697,            0.041418,             0.03127,             0.09099,           0.0009901,           0.0009901
                  11,             0.12525,            0.048217,            0.029972,           0.0032895,             0.11111,           0.0060617,           0.0018573,             0.12618,            0.041877,            0.031149,            0.090088,            0.001088,            0.001088
                  11,             0.12525,            0.048217,            0.029972,           0.0032895,             0.11111,           0.0060617,           0.0018573,             0.12618,            0.041877,            0.031149,            0.090088,            0.001088,            0.001088
                  11,             0.12525,            0.048217,            0.029972,           0.0032895,             0.11111,           0.0060617,           0.0018573,             0.12618,            0.041877,            0.031149,            0.090088,            0.001088,            0.001088
                  12,             0.12117,             0.04824,            0.031765,           0.0031546,             0.11111,            0.004387,          0.00056094,             0.12528,            0.042354,            0.030969,            0.089186,           0.0011857,           0.0011857
                  12,             0.12117,             0.04824,            0.031765,           0.0031546,             0.11111,            0.004387,          0.00056094,             0.12528,            0.042354,            0.030969,            0.089186,           0.0011857,           0.0011857
                  12,             0.12117,             0.04824,            0.031765,           0.0031546,             0.11111,            0.004387,          0.00056094,             0.12528,            0.042354,            0.030969,            0.089186,           0.0011857,           0.0011857
                  13,             0.12738,            0.038332,            0.032485,            0.001506,            0.055556,          0.00097262,          9.7262e-05,             0.12472,            0.042474,            0.030932,            0.088283,           0.0012833,           0.0012833
                  13,             0.12738,            0.038332,            0.032485,            0.001506,            0.055556,          0.00097262,          9.7262e-05,             0.12472,            0.042474,            0.030932,            0.088283,           0.0012833,           0.0012833
                  13,             0.12738,            0.038332,            0.032485,            0.001506,            0.055556,          0.00097262,          9.7262e-05,             0.12472,            0.042474,            0.030932,            0.088283,           0.0012833,           0.0012833
                  14,             0.12258,            0.043758,            0.030352,           0.0014881,            0.055556,           0.0012032,          0.00012032,             0.12378,            0.043042,            0.030682,            0.087381,           0.0013806,           0.0013806
                  14,             0.12258,            0.043758,            0.030352,           0.0014881,            0.055556,           0.0012032,          0.00012032,             0.12378,            0.043042,            0.030682,            0.087381,           0.0013806,           0.0013806
                  14,             0.12258,            0.043758,            0.030352,           0.0014881,            0.055556,           0.0012032,          0.00012032,             0.12378,            0.043042,            0.030682,            0.087381,           0.0013806,           0.0013806
                  15,             0.11931,            0.037923,            0.031464,           0.0015244,            0.055556,           0.0010449,          0.00010449,             0.12323,            0.043065,            0.030636,            0.086478,           0.0014777,           0.0014777
                  15,             0.11931,            0.037923,            0.031464,           0.0015244,            0.055556,           0.0010449,          0.00010449,             0.12323,            0.043065,            0.030636,            0.086478,           0.0014777,           0.0014777
                  15,             0.11931,            0.037923,            0.031464,           0.0015244,            0.055556,           0.0010449,          0.00010449,             0.12323,            0.043065,            0.030636,            0.086478,           0.0014777,           0.0014777
                  16,             0.12578,            0.062721,            0.030337,                   0,                   0,                   0,                   0,             0.12267,            0.043251,            0.030577,            0.085575,           0.0015747,           0.0015747
                  16,             0.12578,            0.062721,            0.030337,                   0,                   0,                   0,                   0,             0.12267,            0.043251,            0.030577,            0.085575,           0.0015747,           0.0015747
                  16,             0.12578,            0.062721,            0.030337,                   0,                   0,                   0,                   0,             0.12267,            0.043251,            0.030577,            0.085575,           0.0015747,           0.0015747
                  17,             0.12094,            0.054098,            0.029378,                   0,                   0,                   0,                   0,             0.12267,            0.043251,            0.030577,            0.084671,           0.0016714,           0.0016714
                  17,             0.12094,            0.054098,            0.029378,                   0,                   0,                   0,                   0,             0.12267,            0.043251,            0.030577,            0.084671,           0.0016714,           0.0016714
                  17,             0.12094,            0.054098,            0.029378,                   0,                   0,                   0,                   0,             0.12267,            0.043251,            0.030577,            0.084671,           0.0016714,           0.0016714
                  18,             0.11799,            0.046646,            0.030082,                   0,                   0,                   0,                   0,             0.12237,            0.042885,            0.030364,            0.083768,           0.0017679,           0.0017679
                  18,             0.11799,            0.046646,            0.030082,                   0,                   0,                   0,                   0,             0.12237,            0.042885,            0.030364,            0.083768,           0.0017679,           0.0017679
                  18,             0.11799,            0.046646,            0.030082,                   0,                   0,                   0,                   0,             0.12237,            0.042885,            0.030364,            0.083768,           0.0017679,           0.0017679
                  19,             0.11964,             0.04248,             0.02899,                   0,                   0,                   0,                   0,             0.12237,            0.042885,            0.030364,            0.082864,           0.0018643,           0.0018643
                  19,             0.11964,             0.04248,             0.02899,                   0,                   0,                   0,                   0,             0.12237,            0.042885,            0.030364,            0.082864,           0.0018643,           0.0018643
                  19,             0.11964,             0.04248,             0.02899,                   0,                   0,                   0,                   0,             0.12237,            0.042885,            0.030364,            0.082864,           0.0018643,           0.0018643
                  20,             0.11603,            0.050733,            0.029998,           0.0048232,             0.16667,           0.0065897,           0.0018298,             0.12164,            0.042676,            0.029617,             0.08196,           0.0019604,           0.0019604
                  20,             0.11603,            0.050733,            0.029998,           0.0048232,             0.16667,           0.0065897,           0.0018298,             0.12164,            0.042676,            0.029617,             0.08196,           0.0019604,           0.0019604
                  20,             0.11603,            0.050733,            0.029998,           0.0048232,             0.16667,           0.0065897,           0.0018298,             0.12164,            0.042676,            0.029617,             0.08196,           0.0019604,           0.0019604
                  21,             0.11403,             0.05527,            0.029562,           0.0048232,             0.16667,           0.0065897,           0.0018298,             0.12164,            0.042676,            0.029617,            0.081056,           0.0020563,           0.0020563
                  21,             0.11403,             0.05527,            0.029562,           0.0048232,             0.16667,           0.0065897,           0.0018298,             0.12164,            0.042676,            0.029617,            0.081056,           0.0020563,           0.0020563
                  21,             0.11403,             0.05527,            0.029562,           0.0048232,             0.16667,           0.0065897,           0.0018298,             0.12164,            0.042676,            0.029617,            0.081056,           0.0020563,           0.0020563
                  22,             0.11692,            0.045971,            0.030112,           0.0048544,             0.16667,           0.0071868,           0.0022004,             0.12192,            0.042249,            0.029197,            0.080152,           0.0021521,           0.0021521
                  22,             0.11692,            0.045971,            0.030112,           0.0048544,             0.16667,           0.0071868,           0.0022004,             0.12192,            0.042249,            0.029197,            0.080152,           0.0021521,           0.0021521
                  22,             0.11692,            0.045971,            0.030112,           0.0048544,             0.16667,           0.0071868,           0.0022004,             0.12192,            0.042249,            0.029197,            0.080152,           0.0021521,           0.0021521
                  23,             0.11873,            0.053485,             0.02953,           0.0048544,             0.16667,           0.0071868,           0.0022004,             0.12192,            0.042249,            0.029197,            0.079248,           0.0022476,           0.0022476
                  23,             0.11873,            0.053485,             0.02953,           0.0048544,             0.16667,           0.0071868,           0.0022004,             0.12192,            0.042249,            0.029197,            0.079248,           0.0022476,           0.0022476
                  23,             0.11873,            0.053485,             0.02953,           0.0048544,             0.16667,           0.0071868,           0.0022004,             0.12192,            0.042249,            0.029197,            0.079248,           0.0022476,           0.0022476
                  24,             0.11594,            0.065759,            0.029553,           0.0031348,             0.11111,           0.0021401,          0.00054096,             0.12172,            0.042426,            0.028972,            0.078343,            0.002343,            0.002343
                  24,             0.11594,            0.065759,            0.029553,           0.0031348,             0.11111,           0.0021401,          0.00054096,             0.12172,            0.042426,            0.028972,            0.078343,            0.002343,            0.002343
                  24,             0.11594,            0.065759,            0.029553,           0.0031348,             0.11111,           0.0021401,          0.00054096,             0.12172,            0.042426,            0.028972,            0.078343,            0.002343,            0.002343
                  25,             0.11114,            0.050798,            0.029348,           0.0031348,             0.11111,           0.0021401,          0.00054096,             0.12172,            0.042426,            0.028972,            0.077438,           0.0024381,           0.0024381
                  25,             0.11114,            0.050798,            0.029348,           0.0031348,             0.11111,           0.0021401,          0.00054096,             0.12172,            0.042426,            0.028972,            0.077438,           0.0024381,           0.0024381
                  25,             0.11114,            0.050798,            0.029348,           0.0031348,             0.11111,           0.0021401,          0.00054096,             0.12172,            0.042426,            0.028972,            0.077438,           0.0024381,           0.0024381
                  26,             0.11163,             0.04996,            0.028167,           0.0015723,            0.055556,           0.0017195,          0.00017195,             0.12018,            0.044315,            0.028436,            0.076533,           0.0025331,           0.0025331
                  26,             0.11163,             0.04996,            0.028167,           0.0015723,            0.055556,           0.0017195,          0.00017195,             0.12018,            0.044315,            0.028436,            0.076533,           0.0025331,           0.0025331
                  26,             0.11163,             0.04996,            0.028167,           0.0015723,            0.055556,           0.0017195,          0.00017195,             0.12018,            0.044315,            0.028436,            0.076533,           0.0025331,           0.0025331
                  27,             0.11424,            0.062823,            0.028824,           0.0015723,            0.055556,           0.0017195,          0.00017195,             0.12018,            0.044315,            0.028436,            0.075628,           0.0026278,           0.0026278
                  27,             0.11424,            0.062823,            0.028824,           0.0015723,            0.055556,           0.0017195,          0.00017195,             0.12018,            0.044315,            0.028436,            0.075628,           0.0026278,           0.0026278
                  27,             0.11424,            0.062823,            0.028824,           0.0015723,            0.055556,           0.0017195,          0.00017195,             0.12018,            0.044315,            0.028436,            0.075628,           0.0026278,           0.0026278
                  28,              0.1183,            0.063695,            0.028301,                   0,                   0,                   0,                   0,             0.11934,            0.044576,            0.028335,            0.074722,           0.0027224,           0.0027224
                  28,              0.1183,            0.063695,            0.028301,                   0,                   0,                   0,                   0,             0.11934,            0.044576,            0.028335,            0.074722,           0.0027224,           0.0027224
                  28,              0.1183,            0.063695,            0.028301,                   0,                   0,                   0,                   0,             0.11934,            0.044576,            0.028335,            0.074722,           0.0027224,           0.0027224
                  29,             0.11068,            0.040324,            0.029431,                   0,                   0,                   0,                   0,             0.11934,            0.044576,            0.028335,            0.073817,           0.0028167,           0.0028167
                  29,             0.11068,            0.040324,            0.029431,                   0,                   0,                   0,                   0,             0.11934,            0.044576,            0.028335,            0.073817,           0.0028167,           0.0028167
                  29,             0.11068,            0.040324,            0.029431,                   0,                   0,                   0,                   0,             0.11934,            0.044576,            0.028335,            0.073817,           0.0028167,           0.0028167
                  30,             0.11703,            0.044251,            0.029506,                   0,                   0,                   0,                   0,             0.11727,            0.045688,            0.028333,            0.072911,           0.0029109,           0.0029109
                  30,             0.11703,            0.044251,            0.029506,                   0,                   0,                   0,                   0,             0.11727,            0.045688,            0.028333,            0.072911,           0.0029109,           0.0029109
                  30,             0.11703,            0.044251,            0.029506,                   0,                   0,                   0,                   0,             0.11727,            0.045688,            0.028333,            0.072911,           0.0029109,           0.0029109
                  31,             0.10848,            0.043366,             0.02765,                   0,                   0,                   0,                   0,             0.11727,            0.045688,            0.028333,            0.072005,           0.0030049,           0.0030049
                  31,             0.10848,            0.043366,             0.02765,                   0,                   0,                   0,                   0,             0.11727,            0.045688,            0.028333,            0.072005,           0.0030049,           0.0030049
                  31,             0.10848,            0.043366,             0.02765,                   0,                   0,                   0,                   0,             0.11727,            0.045688,            0.028333,            0.072005,           0.0030049,           0.0030049
                  32,             0.11243,              0.0519,            0.027469,           0.0032787,             0.11111,           0.0022484,          0.00044969,             0.11419,             0.04747,            0.027995,            0.071099,           0.0030986,           0.0030986
                  32,             0.11243,              0.0519,            0.027469,           0.0032787,             0.11111,           0.0022484,          0.00044969,             0.11419,             0.04747,            0.027995,            0.071099,           0.0030986,           0.0030986
                  32,             0.11243,              0.0519,            0.027469,           0.0032787,             0.11111,           0.0022484,          0.00044969,             0.11419,             0.04747,            0.027995,            0.071099,           0.0030986,           0.0030986
                  33,             0.11304,            0.059954,            0.028278,           0.0032787,             0.11111,           0.0022484,          0.00044969,             0.11419,             0.04747,            0.027995,            0.070192,           0.0031922,           0.0031922
                  33,             0.11304,            0.059954,            0.028278,           0.0032787,             0.11111,           0.0022484,          0.00044969,             0.11419,             0.04747,            0.027995,            0.070192,           0.0031922,           0.0031922
                  33,             0.11304,            0.059954,            0.028278,           0.0032787,             0.11111,           0.0022484,          0.00044969,             0.11419,             0.04747,            0.027995,            0.070192,           0.0031922,           0.0031922
                  34,             0.11348,            0.045266,            0.029154,                0.01,             0.33333,            0.049269,            0.008392,             0.11064,            0.049158,            0.027737,            0.069286,           0.0032856,           0.0032856
                  34,             0.11348,            0.045266,            0.029154,                0.01,             0.33333,            0.049269,            0.008392,             0.11064,            0.049158,            0.027737,            0.069286,           0.0032856,           0.0032856
                  34,             0.11348,            0.045266,            0.029154,                0.01,             0.33333,            0.049269,            0.008392,             0.11064,            0.049158,            0.027737,            0.069286,           0.0032856,           0.0032856
                  35,             0.10654,            0.050609,            0.029361,           0.0067114,             0.33333,            0.036187,           0.0063241,             0.11064,            0.049158,            0.027737,            0.068379,           0.0033787,           0.0033787
                  35,             0.10654,            0.050609,            0.029361,           0.0067114,             0.33333,            0.036187,           0.0063241,             0.11064,            0.049158,            0.027737,            0.068379,           0.0033787,           0.0033787
                  35,             0.10654,            0.050609,            0.029361,           0.0067114,             0.33333,            0.036187,           0.0063241,             0.11064,            0.049158,            0.027737,            0.068379,           0.0033787,           0.0033787
                  36,             0.11234,            0.061514,            0.028849,           0.0053879,             0.27778,            0.050939,             0.01329,             0.10821,             0.05107,            0.027475,            0.067472,           0.0034717,           0.0034717
                  36,             0.11234,            0.061514,            0.028849,           0.0053879,             0.27778,            0.050939,             0.01329,             0.10821,             0.05107,            0.027475,            0.067472,           0.0034717,           0.0034717
                  36,             0.11234,            0.061514,            0.028849,           0.0053879,             0.27778,            0.050939,             0.01329,             0.10821,             0.05107,            0.027475,            0.067472,           0.0034717,           0.0034717
                  37,             0.10953,            0.054853,            0.027731,           0.0081169,             0.27778,            0.052999,            0.013825,             0.10821,             0.05107,            0.027475,            0.066564,           0.0035645,           0.0035645
                  37,             0.10953,            0.054853,            0.027731,           0.0081169,             0.27778,            0.052999,            0.013825,             0.10821,             0.05107,            0.027475,            0.066564,           0.0035645,           0.0035645
                  37,             0.10953,            0.054853,            0.027731,           0.0081169,             0.27778,            0.052999,            0.013825,             0.10821,             0.05107,            0.027475,            0.066564,           0.0035645,           0.0035645
                  38,             0.11116,            0.058938,            0.028075,           0.0039062,             0.22222,            0.086035,            0.034484,             0.10548,            0.052688,            0.027266,            0.065657,            0.003657,            0.003657
                  38,             0.11116,            0.058938,            0.028075,           0.0039062,             0.22222,            0.086035,            0.034484,             0.10548,            0.052688,            0.027266,            0.065657,            0.003657,            0.003657
                  38,             0.11116,            0.058938,            0.028075,           0.0039062,             0.22222,            0.086035,            0.034484,             0.10548,            0.052688,            0.027266,            0.065657,            0.003657,            0.003657
                  39,             0.11396,            0.049723,            0.028341,           0.0039062,             0.22222,            0.086035,            0.034484,             0.10548,            0.052688,            0.027266,            0.064749,           0.0037494,           0.0037494
                  39,             0.11396,            0.049723,            0.028341,           0.0039062,             0.22222,            0.086035,            0.034484,             0.10548,            0.052688,            0.027266,            0.064749,           0.0037494,           0.0037494
                  39,             0.11396,            0.049723,            0.028341,           0.0039062,             0.22222,            0.086035,            0.034484,             0.10548,            0.052688,            0.027266,            0.064749,           0.0037494,           0.0037494
                  40,             0.11165,            0.067047,            0.027961,            0.004717,             0.27778,            0.019789,           0.0050363,             0.10483,            0.053164,            0.027658,            0.063842,           0.0038416,           0.0038416
                  40,             0.11165,            0.067047,            0.027961,            0.004717,             0.27778,            0.019789,           0.0050363,             0.10483,            0.053164,            0.027658,            0.063842,           0.0038416,           0.0038416
                  40,             0.11165,            0.067047,            0.027961,            0.004717,             0.27778,            0.019789,           0.0050363,             0.10483,            0.053164,            0.027658,            0.063842,           0.0038416,           0.0038416
                  41,             0.11615,            0.073738,            0.027094,            0.004717,             0.27778,            0.019789,           0.0050363,             0.10483,            0.053164,            0.027658,            0.062934,           0.0039336,           0.0039336
                  41,             0.11615,            0.073738,            0.027094,            0.004717,             0.27778,            0.019789,           0.0050363,             0.10483,            0.053164,            0.027658,            0.062934,           0.0039336,           0.0039336
                  41,             0.11615,            0.073738,            0.027094,            0.004717,             0.27778,            0.019789,           0.0050363,             0.10483,            0.053164,            0.027658,            0.062934,           0.0039336,           0.0039336
